STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT11
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/1/2025,,,,,0,,0,0,,76,61,61,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/2/2025,,,,,0,,0,0,,76,54,54,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/3/2025,,,,,0,,0,0,,78,54,62,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/4/2025,,,,,0,,0,0,,79,58,62,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/5/2025,,,,,0,,0,0,,82,60,60,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/6/2025,,,,,0,,0,0,,82,60,62,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/7/2025,,,,,0,,0,0,,86,62,68,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/8/2025,,,,,0,,0,0,,89,68,72,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/9/2025,,,,,0,,0,0,,90,72,75,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/10/2025,,,,,0,,0,0,,91,74,77,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/11/2025,,,,,0.02,,0,0,,88,73,73,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/12/2025,,,,,0.56,,0,0,,88,69,69,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/13/2025,,,,,0.78,,0,0,,85,66,67,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/14/2025,,,,,0,,0,0,,85,64,64,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/15/2025,,,,,0,,0,0,,85,64,71,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/16/2025,,,,,0,,0,0,,90,71,80,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/17/2025,,,,,2.08,,0,0,,93,69,71,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/18/2025,,,,,0,,0,0,,85,71,72,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/19/2025,,,,,2.35,,0,0,,88,70,72,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/20/2025,,,,,0,,0,0,,78,63,67,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/21/2025,,,,,0,,0,0,,78,61,66,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/22/2025,,,,,0,,0,0,,78,59,64,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/23/2025,,,,,0,,0,0,,81,58,74,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/24/2025,,,,,0,,0,0,,84,54,58,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/25/2025,,,,,0,,0,0,,74,52,56,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/26/2025,,,,,0,,0,0,,74,47,58,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/27/2025,,,,,0,,0,0,,74,48,51,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/28/2025,,,,,0.22,,0,0,,77,51,61,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/29/2025,,,,,0,,0,0,,79,50,51,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/30/2025,,,,,0,,0,0,,73,51,61,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",8/31/2025,,,,,0,,0,0,,73,51,57,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/1/2025,,,,,0,,0,0,,79,51,57,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/2/2025,,,,,0,,0,0,,78,51,53,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/3/2025,,,,,0,,0,0,,80,53,62,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/4/2025,,,,,0.2,,0,0,,71,45,46,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/5/2025,,,,,0,,0,0,,71,45,57,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/6/2025,,,,,0,,0,0,,67,42,50,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/7/2025,,,,,0,,0,0,,67,40,47,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/8/2025,,,,,0,,0,0,,70,41,42,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/9/2025,,,,,0,,0,0,,72,42,44,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/10/2025,,,,,0,,0,0,,76,44,53,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/11/2025,,,,,0,,0,0,,82,53,61,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/12/2025,,,,,0,,0,0,,81,55,56,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/13/2025,,,,,0,,0,0,,84,56,65,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/14/2025,,,,,0.25,,0,0,,79,60,63,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/15/2025,,,,,0,,0,0,,85,55,56,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/16/2025,,,,,0,,0,0,,85,55,55,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/17/2025,,,,,0,,0,0,,84,52,52,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/18/2025,,,,,0,,0,0,,85,52,54,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/19/2025,,,,,0,,0,0,,88,54,60,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/20/2025,,,,,0.06,,0,0,,86,59,66,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/21/2025,,,,,0.1,,0,0,,78,64,65,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/22/2025,,,,,0.01,,0,0,,83,62,65,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/23/2025,,,,,0,,0,0,,82,64,66,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/24/2025,,,,,0.11,,0,0,,79,58,59,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/25/2025,,,,,0,,0,0,,75,52,53,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/26/2025,,,,,0,,0,0,,76,52,55,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/27/2025,,,,,0,,0,0,,83,55,61,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/28/2025,,,,,0,,0,0,,87,54,55,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/29/2025,,,,,0,,0,0,,82,54,54,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",9/30/2025,,,,,0,,0,0,,89,54,56,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/1/2025,,,,,0,,0,0,,84,55,56,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/2/2025,,,,,0,,0,0,,78,52,52,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/3/2025,,,,,0,,0,0,,85,52,58,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/4/2025,,,,,0,,0,0,,89,56,63,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/5/2025,,,,,0,,0,0,,87,61,63,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/6/2025,,,,,0,,0,0,,85,63,64,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/7/2025,,,,,0.62,,0,0,,84,58,58,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/8/2025,,,,,0.06,,0,0,,67,42,42,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/9/2025,,,,,0,,0,0,,66,38,38,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/10/2025,,,,,0,,0,0,,66,38,48,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/11/2025,,,,,0,,0,0,,66,43,43,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/12/2025,,,,,0,,0,0,,68,41,47,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/13/2025,,,,,0,,0,0,,70,47,52,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/14/2025,,,,,0,,0,0,,66,50,53,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/15/2025,,,,,0.11,,0,0,,71,53,55,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/16/2025,,,,,0,,0,0,,61,55,56,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/17/2025,,,,,0,,0,0,,71,54,57,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/18/2025,,,,,,,0,0,,75,,,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/19/2025,,2,,,,,0,0,,,,,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/20/2025,,3,0.93,,,,0,0,,,35,37,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/21/2025,,,,,0.01,,0,0,,67,37,46,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/22/2025,,,,,0.09,,0,0,,56,45,45,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/23/2025,,,,,0,,0,0,,50,36,36,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/24/2025,,,,,0,,0,0,,56,28,28,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/25/2025,,,,,0,,0,0,,55,27,37,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/26/2025,,,,,0,,0,0,,58,37,41,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/27/2025,,,,,0,,0,0,,61,41,41,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/28/2025,,,,,0,,0,0,,59,41,43,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/29/2025,,,,,0,,0,0,,59,43,46,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/30/2025,,,,,0,,0,0,,57,36,38,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",10/31/2025,,,,,0,,0,0,,59,36,38,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/1/2025,,,,,0,,0,0,,54,37,41,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/2/2025,,,,,0,,0,0,,52,36,41,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/3/2025,,,,,0,,0,0,,55,41,42,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/4/2025,,,,,0,,0,0,,63,34,38,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/5/2025,,,,,0,,0,0,,64,38,51,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/6/2025,,,,,0,,0,0,,62,27,30,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/7/2025,,,,,0.26,,0,0,,62,30,51,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/8/2025,,,,,0,,0,0,,64,43,44,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/9/2025,,,,,0.58,,0,0,,47,30,31,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/10/2025,,,,,0.04,,1.4,1,,37,24,25,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/11/2025,,,,,0,,0,0,,37,24,28,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/12/2025,,,,,0,,0,0,,43,28,39,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/13/2025,,,,,0,,0,0,,56,29,30,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/14/2025,,,,,0,,0,0,,55,30,45,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/15/2025,,,,,0,,0,0,,68,45,60,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/16/2025,,,,,0,,0,0,,72,35,39,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/17/2025,,,,,0,,0,0,,50,24,24,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/18/2025,,,,,0.31,,0,0,,48,24,39,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/19/2025,,,,,0,,0,0,,42,36,42,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/20/2025,,,,,0,,0,0,,45,42,43,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/21/2025,,,,,0,,0,0,,48,36,42,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/22/2025,,,,,0,,0,0,,47,26,29,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/23/2025,,,,,0,,0,0,,48,29,34,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/24/2025,,,,,0,,0,0,,58,27,30,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/25/2025,,,,,0.27,,0,0,,50,30,46,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/26/2025,,,,,0.03,,0,0,,52,33,34,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/27/2025,,,,,0,,0,0,,34,27,28,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/28/2025,,,,,0,,0,0,,35,19,19,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/29/2025,,,,,0.07,,1,1,,33,19,25,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",11/30/2025,,,,,0.79,,9,10,,32,24,25,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/1/2025,,,,,0,,0,8,,32,9,15,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/2/2025,,,,,0.15,,1.4,8,,30,12,17,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/3/2025,,,,,0,,0,7,,23,16,23,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/4/2025,,,,,0.02,,0.5,7,,30,6,7,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/5/2025,,,,,0,,0,7,,20,1,14,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/6/2025,,,,,0,,0,7,,29,14,26,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/7/2025,,,,,0.39,,4,10,,32,26,27,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/8/2025,,,,,0,,0,8,,30,14,15,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/9/2025,,,,,0,,0,7,,28,15,26,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/10/2025,,,,,0.17,,0,5,,40,26,35,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/11/2025,,,,,0.03,,0,3,,35,25,25,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/12/2025,,,,,0,,0,3,,30,14,14,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/13/2025,,,,,0,,0,2,,32,9,9,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/14/2025,,,,,0,,0,2,,11,-2,-2,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/15/2025,,,,,0,,0,2,,10,-2,8,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/16/2025,,,,,0,,0,1,,21,8,12,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/17/2025,,,,,0,,0,1,,40,12,32,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/18/2025,,,,,0.01,,0,0,,45,31,45,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/19/2025,,,,,0.17,,0,0,,50,9,9,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/20/2025,,,,,0,,0,0,,36,9,35,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/21/2025,,,,,0,,0,0,,39,14,20,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/22/2025,,,,,0,,0,0,,34,20,34,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/23/2025,,,,,0,,0,0,,44,34,35,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/24/2025,,,,,0,,0,0,,53,27,27,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/25/2025,,,,,0,,0,0,,47,27,39,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/26/2025,,,,,0,,0,0,,43,39,43,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/27/2025,,,,,0,,0,0,,47,38,38,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/28/2025,,,,,0.65,,0,0,,51,38,51,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/29/2025,,,,,0.82,,2,2,,57,13,15,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/30/2025,,,,,0.01,,0,1,,,9,9,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",12/31/2025,,,,,0.11,,1.3,2,,30,9,30,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/1/2026,,,,,0.07,,0,1,,35,9,10,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/2/2026,,,,,0,,0,1,,22,10,19,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/3/2026,,,,,0,,0,1,,26,18,22,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/4/2026,,,,,0,,0,0,,27,22,23,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/5/2026,,,,,0,,0,0,,34,23,32,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/6/2026,,,,,0,,0,0,,46,31,40,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/7/2026,,,,,0,,0,0,,46,32,32,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/8/2026,,,,,0,,0,0,,45,31,45,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/9/2026,,,,,1.71,,0,0,,60,41,41,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/10/2026,,,,,0.18,,0,0,,46,37,37,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/11/2026,,,,,0,,0,0,,39,21,25,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/12/2026,,,,,0,,0,0,,33,25,28,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/13/2026,,,,,0,,0,0,,43,28,39,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/14/2026,,,,,0,,0,0,,52,36,36,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/15/2026,,,,,0.09,,1,1,,36,12,12,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/16/2026,,,,,0.06,,1,2,,27,11,27,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/17/2026,,,,,0,,0,1,,37,11,12,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/18/2026,,,,,0.01,,0.5,1,,18,6,6,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/19/2026,,,,,0.09,,2.2,2,,19,-1,-1,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/20/2026,,,,,0,,0,1,,8,-1,3,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/21/2026,,,,,0,,0,1,,30,2,28,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/22/2026,,,,,0,,0,1,,31,15,16,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/23/2026,,,,,0,,0,0,,31,-10,-5,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/24/2026,,,,,0,,0,0,,-2,-9,-8,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/25/2026,,,,,0.09,,1.2,1,,10,-8,10,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/26/2026,,,,,0.03,,1.6,2,,15,-2,-2,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/27/2026,,,,,0,,0,2,,15,-2,13,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/28/2026,,,,,0,,0,2,,17,1,1,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/29/2026,,,,,0,,0,1,,20,-4,-1,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/30/2026,,,,,0,,0,1,,20,-1,5,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",1/31/2026,,,,,0,,0,1,,20,4,16,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/1/2026,,,,,0,,0,1,,27,2,14,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/2/2026,,,,,0.02,,0.1,1,,29,14,23,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/3/2026,,,,,0,,0,1,,28,10,18,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/4/2026,,,,,0,,0,1,,31,13,19,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/5/2026,,,,,0,,0,0,,30,6,19,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/6/2026,,,,,0.01,,0,0,,32,19,31,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/7/2026,,,,,0,,0,0,,39,11,14,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/8/2026,,,,,0,,0,0,,27,14,22,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/9/2026,,,,,0,,0,0,,29,18,20,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/10/2026,,,,,0,,0,0,,39,20,34,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/11/2026,,,,,0,,0,0,,51,23,23,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/12/2026,,,,,0,,0,0,,44,20,22,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/13/2026,,,,,0,,0,0,,44,18,18,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/14/2026,,,,,0,,0,0,,55,18,26,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/15/2026,,,,,0,,0,0,,51,25,31,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/16/2026,,,,,0,,0,0,,63,27,38,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/17/2026,,,,,0,,0,0,,67,33,33,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/18/2026,,,,,0.06,,0,0,,57,33,54,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/19/2026,,,,,0,,0,0,,64,28,29,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/20/2026,,,,,0.05,,0,0,,64,28,30,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/21/2026,,,,,0,,0,0,,33,24,25,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/22/2026,,,,,0,,0,0,,29,21,21,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/23/2026,,,,,0,,0,0,,28,18,20,,,,,,,,,,,,,,
USC00115097,"LISLE MORTON ARBORETUM, IL US",2/24/2026,,,,,0,,0,0,,31,18,22,,,,,,,,,,,,,,
